episode,total_reward,epsilon,loss,episode_length,high_score,max_y
7742,225.5000,0.0100,20.4374,27,2361.9000,7
7743,1741.9000,0.0100,17.6673,309,2361.9000,7
7744,1490.3000,0.0100,20.2593,234,2361.9000,7
7745,945.0000,0.0100,18.5203,93,2361.9000,7
7746,1166.5000,0.0100,19.5412,128,2361.9000,7
7747,934.5000,0.0100,17.1656,93,2361.9000,7
7748,934.9000,0.0100,18.7386,94,2361.9000,7
7749,1719.1000,0.0100,18.9283,197,2361.9000,7
7750,1377.8000,0.0100,19.1878,185,2361.9000,7
7751,1339.8000,0.0100,18.3538,145,2361.9000,7
7752,1124.1000,0.0100,19.7560,182,2361.9000,7
7753,1905.1000,0.0100,17.6810,226,2361.9000,7
7754,1547.0000,0.0100,19.5813,313,2361.9000,7
7755,1746.4000,0.0100,19.3144,284,2361.9000,7
7756,877.4000,0.0100,20.1832,84,2361.9000,7
7757,1543.4000,0.0100,19.2390,309,2361.9000,7
7758,1742.0000,0.0100,18.9831,318,2361.9000,7
7759,1489.1000,0.0100,19.5763,207,2361.9000,7
7760,1546.8000,0.0100,19.6763,305,2361.9000,7
7761,936.9000,0.0100,19.7943,99,2361.9000,7
7762,1729.0000,0.0100,18.6271,213,2361.9000,7
7763,1524.2000,0.0100,19.8734,306,2361.9000,7
7764,1748.8000,0.0100,21.2713,305,2361.9000,7
7765,936.8000,0.0100,23.5231,80,2361.9000,7
7766,970.0000,0.0100,20.1756,128,2361.9000,7
7767,1920.1000,0.0100,18.8470,212,2361.9000,7
7768,957.6000,0.0100,16.5553,87,2361.9000,7
7769,1174.0000,0.0100,18.1830,132,2361.9000,7
7770,1723.3000,0.0100,18.6879,220,2361.9000,7
7771,947.9000,0.0100,17.9001,99,2361.9000,7
7772,1172.9000,0.0100,21.1377,128,2361.9000,7
7773,1578.0000,0.0100,18.6770,193,2361.9000,7
7774,1359.6000,0.0100,20.6617,177,2361.9000,7
7775,1543.3000,0.0100,19.3646,310,2361.9000,7
7776,1163.4000,0.0100,22.1667,128,2361.9000,7
7777,1925.2000,0.0100,19.5950,216,2361.9000,7
7778,1745.8000,0.0100,19.5328,320,2361.9000,7
7779,923.6000,0.0100,22.4581,147,2361.9000,7
7780,1484.7000,0.0100,18.7960,230,2361.9000,7
7781,520.8000,0.0100,18.0793,49,2361.9000,7
7782,1518.8000,0.0100,20.4595,310,2361.9000,7
7783,1294.6000,0.0100,20.7610,192,2361.9000,7
7784,504.3000,0.0100,17.6593,60,2361.9000,7
7785,1925.0000,0.0100,20.7182,208,2361.9000,7
7786,933.1000,0.0100,17.9041,92,2361.9000,7
7787,942.0000,0.0100,20.4764,98,2361.9000,7
7788,1519.1000,0.0100,19.7612,192,2361.9000,7
7789,1517.1000,0.0100,18.3543,192,2361.9000,7
7790,1729.9000,0.0100,19.1235,209,2361.9000,7
7791,1967.7000,0.0100,18.7493,306,2361.9000,7
7792,1570.2000,0.0100,19.4291,181,2361.9000,7
7793,1173.5000,0.0100,19.5379,128,2361.9000,7
7794,1171.5000,0.0100,19.2839,128,2361.9000,7
7795,1950.1000,0.0100,19.9304,292,2361.9000,7
7796,1361.0000,0.0100,20.3554,183,2361.9000,7
7797,1959.7000,0.0100,18.9991,306,2361.9000,7
7798,1554.3000,0.0100,19.7531,195,2361.9000,7
7799,941.7000,0.0100,23.6101,96,2361.9000,7
7800,1712.0000,0.0100,22.6014,208,2361.9000,7
7801,1139.4000,0.0100,20.4312,134,2361.9000,7
7802,944.0000,0.0100,20.8366,98,2361.9000,7
7803,949.5000,0.0100,17.9526,88,2361.9000,7
7804,1720.2000,0.0100,19.8148,251,2361.9000,7
7805,1261.5000,0.0100,18.4524,208,2361.9000,7
7806,1908.3000,0.0100,17.6706,210,2361.9000,7
7807,1140.5000,0.0100,21.3710,138,2361.9000,7
7808,1554.2000,0.0100,20.4163,321,2361.9000,7
7809,951.0000,0.0100,21.6425,128,2361.9000,7
7810,2163.4000,0.0100,17.8899,284,2361.9000,7
7811,1076.4000,0.0100,19.7519,104,2361.9000,7
7812,1726.0000,0.0100,18.1624,193,2361.9000,7
7813,957.2000,0.0100,18.7082,96,2361.9000,7
7814,1966.8000,0.0100,20.1503,320,2361.9000,7
7815,1383.1000,0.0100,20.1200,147,2361.9000,7
7816,1732.7000,0.0100,18.7223,311,2361.9000,7
7817,1372.7000,0.0100,18.6914,181,2361.9000,7
7818,966.0000,0.0100,17.3153,128,2361.9000,7
7819,1361.9000,0.0100,21.1091,174,2361.9000,7
7820,1747.5000,0.0100,17.8426,308,2361.9000,7
7821,1772.1000,0.0100,18.3669,192,2361.9000,7
7822,1766.5000,0.0100,17.6614,323,2361.9000,7
7823,1516.1000,0.0100,18.9228,192,2361.9000,7
7824,1914.6000,0.0100,18.8779,242,2361.9000,7
7825,1381.2000,0.0100,18.9727,151,2361.9000,7
7826,1719.1000,0.0100,19.2368,197,2361.9000,7
7827,1905.5000,0.0100,19.1322,232,2361.9000,7
7828,960.6000,0.0100,15.8216,87,2361.9000,7
7829,1569.8000,0.0100,20.0380,185,2361.9000,7
7830,1739.8000,0.0100,19.6981,285,2361.9000,7
7831,1690.6000,0.0100,21.2997,282,2361.9000,7
7832,717.9000,0.0100,18.0865,128,2361.9000,7
7833,1519.6000,0.0100,17.7368,192,2361.9000,7
7834,931.1000,0.0100,20.0407,151,2361.9000,7
7835,941.5000,0.0100,21.2112,128,2361.9000,7
7836,1556.1000,0.0100,19.9677,192,2361.9000,7
7837,1763.0000,0.0100,19.4898,313,2361.9000,7
7838,1714.3000,0.0100,20.4845,210,2361.9000,7
7839,1721.3000,0.0100,21.5545,210,2361.9000,7
7840,1371.3000,0.0100,18.1261,155,2361.9000,7
7841,936.7000,0.0100,19.3890,91,2361.9000,7
7842,1356.2000,0.0100,19.9979,181,2361.9000,7
7843,1684.2000,0.0100,19.3539,206,2361.9000,7
7844,1372.9000,0.0100,20.5180,174,2361.9000,7
7845,1180.0000,0.0100,18.9826,128,2361.9000,7
7846,1176.0000,0.0100,20.1350,128,2361.9000,7
7847,430.5000,0.0100,15.8232,58,2361.9000,7
7848,1750.2000,0.0100,19.3683,316,2361.9000,7
7849,417.4000,0.0100,21.4324,58,2361.9000,7
7850,1171.4000,0.0100,20.6998,129,2361.9000,7
7851,958.2000,0.0100,20.9384,86,2361.9000,7
7852,1521.3000,0.0100,18.1296,200,2361.9000,7
7853,1670.6000,0.0100,19.6176,262,2361.9000,7
7854,1145.9000,0.0100,17.2028,174,2361.9000,7
7855,935.8000,0.0100,17.3170,95,2361.9000,7
7856,18.6000,0.0100,17.2562,26,2361.9000,2
7857,303.8000,0.0100,21.9915,50,2361.9000,7
7858,1159.7000,0.0100,19.7619,146,2361.9000,7
7859,1509.1000,0.0100,19.8950,212,2361.9000,7
7860,1583.6000,0.0100,22.3061,177,2361.9000,7
7861,1581.1000,0.0100,20.1924,192,2361.9000,7
7862,959.6000,0.0100,18.9426,87,2361.9000,7
7863,1504.1000,0.0100,19.2463,207,2361.9000,7
7864,1507.6000,0.0100,19.5958,192,2361.9000,7
7865,1355.3000,0.0100,20.8482,145,2361.9000,7
7866,1947.4000,0.0100,20.3195,284,2361.9000,7
7867,1787.3000,0.0100,18.5063,195,2361.9000,7
7868,1929.0000,0.0100,17.8991,208,2361.9000,7
7869,947.5000,0.0100,18.5118,88,2361.9000,7
7870,1771.8000,0.0100,18.4161,310,2361.9000,7
7871,1752.4000,0.0100,20.1629,284,2361.9000,7
7872,1347.8000,0.0100,19.0745,175,2361.9000,7
7873,1171.5000,0.0100,19.2794,128,2361.9000,7
7874,946.5000,0.0100,19.2719,88,2361.9000,7
7875,1566.9000,0.0100,19.4239,194,2361.9000,7
7876,543.8000,0.0100,18.9664,54,2361.9000,7
7877,969.0000,0.0100,18.0027,98,2361.9000,7
7878,1076.5000,0.0100,18.3467,103,2361.9000,7
7879,1715.3000,0.0100,18.9417,210,2361.9000,7
7880,307.5000,0.0100,22.0570,38,2361.9000,7
7881,1928.3000,0.0100,18.0104,210,2361.9000,7
7882,2139.3000,0.0100,18.3590,305,2361.9000,7
7883,943.8000,0.0100,22.2160,85,2361.9000,7
7884,1181.2000,0.0100,21.3368,136,2361.9000,7
7885,1695.8000,0.0100,19.1607,280,2361.9000,7
7886,945.5000,0.0100,16.7702,88,2361.9000,7
7887,722.4000,0.0100,22.7562,83,2361.9000,7
7888,1743.5000,0.0100,21.0569,213,2361.9000,7
7889,1590.6000,0.0100,19.1967,177,2361.9000,7
7890,940.7000,0.0100,19.4415,91,2361.9000,7
7891,617.1000,0.0100,20.0274,96,2361.9000,7
7892,2071.3000,0.0100,20.1702,335,2361.9000,7
7893,1369.4000,0.0100,18.8739,149,2361.9000,7
7894,946.5000,0.0100,20.1288,88,2361.9000,7
7895,944.5000,0.0100,18.4190,88,2361.9000,7
7896,944.4000,0.0100,18.1407,99,2361.9000,7
7897,945.5000,0.0100,17.1755,88,2361.9000,7
7898,1744.2000,0.0100,16.9964,306,2361.9000,7
7899,863.8000,0.0100,19.5858,85,2361.9000,7
7900,98.7000,0.0100,19.7226,36,2361.9000,6
7901,1367.3000,0.0100,18.1846,185,2361.9000,7
7902,1132.4000,0.0100,19.0216,178,2361.9000,7
7903,1358.5000,0.0100,17.9875,163,2361.9000,7
7904,674.7000,0.0100,14.3952,61,2361.9000,7
7905,1767.3000,0.0100,19.3814,315,2361.9000,7
7906,945.5000,0.0100,17.5375,88,2361.9000,7
7907,1707.7000,0.0100,17.6975,206,2361.9000,7
7908,1144.3000,0.0100,19.3223,190,2361.9000,7
7909,1059.8000,0.0100,18.8759,130,2361.9000,7
7910,1590.5000,0.0100,20.3387,178,2361.9000,7
7911,2597.2000,0.0100,17.7522,446,2597.2000,7
7912,1571.6000,0.0100,17.6953,177,2597.2000,7
7913,946.0000,0.0100,20.2620,88,2597.2000,7
7914,1370.1000,0.0100,19.9642,177,2597.2000,7
7915,1363.7000,0.0100,20.7421,146,2597.2000,7
7916,2101.4000,0.0100,17.2469,339,2597.2000,7
7917,1784.1000,0.0100,17.1271,322,2597.2000,7
7918,946.5000,0.0100,21.8319,88,2597.2000,7
7919,945.5000,0.0100,17.6653,88,2597.2000,7
7920,941.5000,0.0100,21.2024,98,2597.2000,7
7921,1920.8000,0.0100,18.4536,210,2597.2000,7
7922,1366.5000,0.0100,18.8094,178,2597.2000,7
7923,2947.8000,0.0100,18.6863,500,2947.8000,7
7924,1353.4000,0.0100,20.8595,174,2947.8000,7
7925,1673.1000,0.0100,18.8704,272,2947.8000,7
7926,1358.4000,0.0100,17.6231,174,2947.8000,7
7927,2085.6000,0.0100,17.2828,322,2947.8000,7
7928,1699.0000,0.0100,19.2062,232,2947.8000,7
7929,1712.7000,0.0100,18.8168,211,2947.8000,7
7930,419.4000,0.0100,20.4996,58,2947.8000,7
7931,942.9000,0.0100,17.5568,99,2947.8000,7
7932,1493.1000,0.0100,20.2652,157,2947.8000,7
7933,1148.1000,0.0100,19.4098,132,2947.8000,7
7934,1801.3000,0.0100,19.2957,195,2947.8000,7
7935,1371.9000,0.0100,16.3538,144,2947.8000,7
7936,1565.3000,0.0100,18.2683,180,2947.8000,7
7937,945.5000,0.0100,18.3845,88,2947.8000,7
7938,1357.8000,0.0100,18.9963,185,2947.8000,7
7939,946.5000,0.0100,14.5984,88,2947.8000,7
7940,1770.6000,0.0100,18.6621,297,2947.8000,7
7941,1341.5000,0.0100,20.9704,168,2947.8000,7
7942,1918.8000,0.0100,18.6935,210,2947.8000,7
7943,957.6000,0.0100,15.2333,87,2947.8000,7
7944,959.1000,0.0100,16.8854,87,2947.8000,7
7945,1702.5000,0.0100,18.1590,263,2947.8000,7
7946,1659.6000,0.0100,19.5593,337,2947.8000,7
7947,1549.4000,0.0100,17.8095,174,2947.8000,7
7948,1170.4000,0.0100,19.3131,129,2947.8000,7
7949,1354.2000,0.0100,17.2375,181,2947.8000,7
7950,1346.2000,0.0100,19.6242,181,2947.8000,7
7951,422.0000,0.0100,19.0835,58,2947.8000,7
7952,2098.0000,0.0100,18.0450,323,2947.8000,7
7953,509.0000,0.0100,17.0040,47,2947.8000,7
7954,1710.7000,0.0100,18.0614,206,2947.8000,7
7955,1903.7000,0.0100,18.4750,266,2947.8000,7
7956,2178.1000,0.0100,18.1904,347,2947.8000,7
7957,1702.5000,0.0100,18.4591,263,2947.8000,7
7958,1759.8000,0.0100,17.9083,285,2947.8000,7
7959,1380.6000,0.0100,18.0916,177,2947.8000,7
7960,1959.2000,0.0100,17.8723,341,2947.8000,7
7961,1978.7000,0.0100,18.6228,316,2947.8000,7
7962,1168.0000,0.0100,19.0767,128,2947.8000,7
7963,947.5000,0.0100,18.8962,88,2947.8000,7
7964,1759.3000,0.0100,17.2010,300,2947.8000,7
7965,1709.2000,0.0100,17.7949,206,2947.8000,7
7966,1990.1000,0.0100,18.4547,332,2947.8000,7
7967,1560.6000,0.0100,17.7612,182,2947.8000,7
7968,1500.3000,0.0100,17.2610,185,2947.8000,7
7969,1917.0000,0.0100,18.8654,208,2947.8000,7
7970,1712.1000,0.0100,19.6597,287,2947.8000,7
7971,1166.5000,0.0100,16.7717,128,2947.8000,7
7972,1749.2000,0.0100,19.4857,321,2947.8000,7
7973,1716.1000,0.0100,18.8599,207,2947.8000,7
7974,1514.6000,0.0100,18.7155,192,2947.8000,7
7975,941.7000,0.0100,21.7762,96,2947.8000,7
7976,1071.4000,0.0100,20.2005,169,2947.8000,7
7977,1776.8000,0.0100,18.8950,315,2947.8000,7
7978,1086.3000,0.0100,18.0604,125,2947.8000,7
7979,2090.1000,0.0100,18.6671,326,2947.8000,7
7980,949.9000,0.0100,20.2693,98,2947.8000,7
7981,1138.2000,0.0100,19.9558,181,2947.8000,7
7982,951.3000,0.0100,17.4869,80,2947.8000,7
7983,1360.9000,0.0100,18.3608,184,2947.8000,7
7984,1511.5000,0.0100,19.5532,193,2947.8000,7
7985,1876.2000,0.0100,18.8886,271,2947.8000,7
7986,1687.7000,0.0100,19.0461,266,2947.8000,7
7987,226.0000,0.0100,18.7066,27,2947.8000,7
7988,1566.8000,0.0100,18.3382,180,2947.8000,7
7989,1704.0000,0.0100,18.7364,208,2947.8000,7
7990,1127.4000,0.0100,17.2576,184,2947.8000,7
7991,1770.2000,0.0100,19.7504,311,2947.8000,7
7992,849.7000,0.0100,20.0516,100,2947.8000,7
7993,1713.7000,0.0100,18.7311,206,2947.8000,7
7994,1287.6000,0.0100,21.5426,152,2947.8000,7
7995,1509.1000,0.0100,19.4869,192,2947.8000,7
7996,1567.6000,0.0100,17.2855,182,2947.8000,7
7997,1558.1000,0.0100,19.4700,207,2947.8000,7
7998,97.0000,0.0100,20.1709,38,2947.8000,6
7999,1497.3000,0.0100,19.1948,155,2947.8000,7
8000,1490.3000,0.0100,16.5625,155,2947.8000,7
8001,1645.7000,0.0100,18.8827,321,2947.8000,7
8002,1559.3000,0.0100,18.5560,315,2947.8000,7
8003,1768.9000,0.0100,18.2282,289,2947.8000,7
8004,1571.1000,0.0100,17.7043,177,2947.8000,7
8005,1366.9000,0.0100,19.2213,189,2947.8000,7
8006,1749.9000,0.0100,17.1512,289,2947.8000,7
8007,226.0000,0.0100,15.6345,27,2947.8000,7
8008,758.7000,0.0100,20.0874,86,2947.8000,7
8009,1288.1000,0.0100,21.0101,152,2947.8000,7
8010,1959.4000,0.0100,19.3262,319,2947.8000,7
8011,946.0000,0.0100,19.7933,88,2947.8000,7
8012,1719.9000,0.0100,18.8731,209,2947.8000,7
8013,1763.6000,0.0100,18.7489,292,2947.8000,7
8014,1676.9000,0.0100,17.9063,289,2947.8000,7
8015,1283.6000,0.0100,19.1211,167,2947.8000,7
8016,1715.0000,0.0100,16.5989,238,2947.8000,7
8017,2897.7000,0.0100,18.6831,500,2947.8000,7
8018,1661.6000,0.0100,18.5885,287,2947.8000,7
8019,1718.5000,0.0100,17.9867,208,2947.8000,7
8020,1353.7000,0.0100,18.1124,176,2947.8000,7
8021,1560.0000,0.0100,17.9367,193,2947.8000,7
8022,1548.8000,0.0100,17.5933,195,2947.8000,7
8023,1367.1000,0.0100,20.5097,177,2947.8000,7
8024,318.4000,0.0100,16.5355,48,2947.8000,7
8025,947.5000,0.0100,18.3979,88,2947.8000,7
8026,1359.7000,0.0100,18.4658,181,2947.8000,7
8027,1698.6000,0.0100,18.7364,207,2947.8000,7
8028,1958.7000,0.0100,18.5982,311,2947.8000,7
8029,1174.1000,0.0100,18.2208,132,2947.8000,7
8030,1731.8000,0.0100,17.4833,210,2947.8000,7
8031,1347.2000,0.0100,19.1260,181,2947.8000,7
8032,1880.1000,0.0100,19.2702,302,2947.8000,7
8033,2163.8000,0.0100,19.4486,335,2947.8000,7
8034,1169.6000,0.0100,20.1262,132,2947.8000,7
8035,2071.8000,0.0100,19.1693,335,2947.8000,7
8036,1157.3000,0.0100,20.3162,130,2947.8000,7
8037,1712.7000,0.0100,20.0767,216,2947.8000,7
8038,1781.6000,0.0100,19.7950,192,2947.8000,7
8039,665.0000,0.0100,15.7080,82,2947.8000,7
8040,1720.9000,0.0100,18.9441,234,2947.8000,7
8041,1893.6000,0.0100,17.9938,282,2947.8000,7
8042,1491.5000,0.0100,20.3446,228,2947.8000,7
8043,1550.5000,0.0100,18.6180,193,2947.8000,7
8044,1573.9000,0.0100,17.2828,194,2947.8000,7
8045,1708.1000,0.0100,17.9867,267,2947.8000,7
8046,1700.1000,0.0100,18.3486,297,2947.8000,7
8047,2082.9000,0.0100,19.2507,338,2947.8000,7
8048,1287.8000,0.0100,18.0189,185,2947.8000,7
8049,1582.2000,0.0100,17.3847,191,2947.8000,7
8050,1493.2000,0.0100,19.4560,206,2947.8000,7
8051,1712.2000,0.0100,17.8984,206,2947.8000,7
8052,1278.5000,0.0100,18.4087,193,2947.8000,7
8053,946.3000,0.0100,18.0728,85,2947.8000,7
8054,1500.5000,0.0100,18.0215,193,2947.8000,7
8055,2096.1000,0.0100,18.4571,347,2947.8000,7
8056,1701.1000,0.0100,17.3108,272,2947.8000,7
8057,1718.1000,0.0100,18.8762,207,2947.8000,7
8058,1498.7000,0.0100,17.8934,185,2947.8000,7
8059,3091.7000,0.0100,18.3080,500,3091.7000,7
8060,1970.0000,0.0100,18.6749,308,3091.7000,7
8061,1561.2000,0.0100,18.2814,191,3091.7000,7
8062,1554.2000,0.0100,17.7757,191,3091.7000,7
8063,1704.4000,0.0100,17.9223,224,3091.7000,7
8064,720.8000,0.0100,18.3475,80,3091.7000,7
8065,2086.0000,0.0100,18.2626,323,3091.7000,7
8066,1756.5000,0.0100,18.4669,288,3091.7000,7
8067,1715.7000,0.0100,20.1710,206,3091.7000,7
8068,1279.5000,0.0100,17.8140,158,3091.7000,7
8069,1909.0000,0.0100,18.8893,233,3091.7000,7
8070,211.2000,0.0100,19.8564,40,3091.7000,7
8071,1711.4000,0.0100,18.9978,224,3091.7000,7
8072,1774.7000,0.0100,17.9128,191,3091.7000,7
8073,1061.2000,0.0100,19.3698,146,3091.7000,7
8074,2085.6000,0.0100,18.4676,317,3091.7000,7
8075,1276.4000,0.0100,18.3748,154,3091.7000,7
8076,1276.6000,0.0100,16.0052,137,3091.7000,7
8077,1759.3000,0.0100,17.8358,320,3091.7000,7
8078,1697.5000,0.0100,18.3517,263,3091.7000,7
8079,1718.6000,0.0100,18.0277,207,3091.7000,7
8080,1715.2000,0.0100,18.5977,206,3091.7000,7
8081,1710.5000,0.0100,17.2449,208,3091.7000,7
8082,1481.9000,0.0100,17.6250,224,3091.7000,7
8083,1553.6000,0.0100,19.3577,192,3091.7000,7
8084,1700.8000,0.0100,19.6872,210,3091.7000,7
8085,1704.3000,0.0100,16.9474,225,3091.7000,7
8086,1705.3000,0.0100,17.3033,210,3091.7000,7
8087,1559.1000,0.0100,18.5144,197,3091.7000,7
8088,89.6000,0.0100,19.6298,32,3091.7000,6
8089,1783.0000,0.0100,18.4207,193,3091.7000,7
8090,1715.7000,0.0100,19.1602,206,3091.7000,7
8091,2190.3000,0.0100,17.1430,315,3091.7000,7
8092,1508.1000,0.0100,17.3535,192,3091.7000,7
8093,846.2000,0.0100,19.3744,100,3091.7000,7
8094,1703.7000,0.0100,17.6277,266,3091.7000,7
8095,1342.2000,0.0100,18.8610,191,3091.7000,7
8096,1347.1000,0.0100,18.2771,177,3091.7000,7
8097,1689.2000,0.0100,18.2620,276,3091.7000,7
8098,18.0000,0.0100,15.9877,22,3091.7000,3
8099,1494.0000,0.0100,18.3597,193,3091.7000,7
8100,1275.4000,0.0100,18.5544,159,3091.7000,7
8101,1714.9000,0.0100,18.2999,209,3091.7000,7
8102,1501.5000,0.0100,17.2057,193,3091.7000,7
8103,214.5000,0.0100,14.8695,27,3091.7000,7
8104,1691.0000,0.0100,17.4002,218,3091.7000,7
8105,743.7000,0.0100,17.0706,86,3091.7000,7
8106,1363.7000,0.0100,16.5369,176,3091.7000,7
8107,1724.3000,0.0100,17.5828,225,3091.7000,7
8108,1443.3000,0.0100,16.8874,205,3091.7000,7
8109,1877.6000,0.0100,17.6365,272,3091.7000,7
8110,1713.5000,0.0100,17.4652,238,3091.7000,7
8111,1712.8000,0.0100,17.3969,225,3091.7000,7
8112,1269.5000,0.0100,16.9992,158,3091.7000,7
8113,19.6000,0.0100,18.5404,27,3091.7000,3
8114,1505.1000,0.0100,18.5259,192,3091.7000,7
8115,1709.5000,0.0100,19.8179,238,3091.7000,7
8116,1178.0000,0.0100,18.3385,128,3091.7000,7
8117,946.0000,0.0100,17.6507,88,3091.7000,7
8118,1915.4000,0.0100,17.8584,234,3091.7000,7
8119,1707.7000,0.0100,18.3661,206,3091.7000,7
8120,928.4000,0.0100,15.2104,99,3091.7000,7
8121,847.4000,0.0100,16.9224,104,3091.7000,7
8122,1679.4000,0.0100,16.4097,294,3091.7000,7
8123,1895.3000,0.0100,18.8609,275,3091.7000,7
8124,1143.8000,0.0100,17.1238,130,3091.7000,7
8125,436.0000,0.0100,16.3139,58,3091.7000,7
8126,1551.2000,0.0100,18.2479,191,3091.7000,7
8127,1914.5000,0.0100,18.7426,283,3091.7000,7
8128,1297.0000,0.0100,16.6683,163,3091.7000,7
8129,1072.0000,0.0100,17.1661,108,3091.7000,7
8130,872.3000,0.0100,18.5874,115,3091.7000,7
8131,1559.7000,0.0100,18.2045,196,3091.7000,7
8132,1079.5000,0.0100,16.2175,113,3091.7000,7
8133,1704.8000,0.0100,17.5869,275,3091.7000,7
8134,1721.8000,0.0100,18.5767,210,3091.7000,7
8135,1714.7000,0.0100,18.8561,206,3091.7000,7
8136,1158.3000,0.0100,17.3301,130,3091.7000,7
8137,1749.3000,0.0100,17.9634,350,3091.7000,7
8138,1943.3000,0.0100,18.2204,290,3091.7000,7
8139,1694.8000,0.0100,18.8292,210,3091.7000,7
8140,1492.8000,0.0100,16.4393,210,3091.7000,7
8141,1342.8000,0.0100,17.6959,185,3091.7000,7
8142,947.5000,0.0100,17.7073,102,3091.7000,7
8143,1539.0000,0.0100,16.9347,193,3091.7000,7
8144,1712.2000,0.0100,19.4360,266,3091.7000,7
8145,1710.4000,0.0100,19.4891,214,3091.7000,7
8146,922.2000,0.0100,17.0469,91,3091.7000,7
8147,652.7000,0.0100,16.4768,61,3091.7000,7
8148,1697.8000,0.0100,18.2632,210,3091.7000,7
8149,1496.4000,0.0100,19.0234,209,3091.7000,7
8150,1763.2000,0.0100,17.7225,296,3091.7000,7
8151,939.5000,0.0100,19.2195,98,3091.7000,7
8152,1887.6000,0.0100,18.4342,262,3091.7000,7
8153,1154.0000,0.0100,18.1862,128,3091.7000,7
8154,1783.6000,0.0100,16.9894,327,3091.7000,7
8155,1869.8000,0.0100,18.4117,335,3091.7000,7
8156,2082.4000,0.0100,18.2876,318,3091.7000,7
8157,312.2000,0.0100,20.2805,50,3091.7000,7
8158,1762.7000,0.0100,19.7427,196,3091.7000,7
8159,1158.0000,0.0100,18.0014,128,3091.7000,7
8160,939.9000,0.0100,17.4655,98,3091.7000,7
8161,1911.4000,0.0100,18.6290,214,3091.7000,7
8162,1926.9000,0.0100,17.6946,209,3091.7000,7
8163,875.6000,0.0100,16.3149,96,3091.7000,7
8164,1707.0000,0.0100,18.2995,208,3091.7000,7
8165,1960.9000,0.0100,18.4666,299,3091.7000,7
8166,1701.8000,0.0100,17.5653,230,3091.7000,7
8167,1543.2000,0.0100,16.3768,196,3091.7000,7
8168,1321.8000,0.0100,16.4684,200,3091.7000,7
8169,1692.5000,0.0100,16.8611,273,3091.7000,7
8170,1769.8000,0.0100,18.2923,290,3091.7000,7
8171,1716.4000,0.0100,15.6822,224,3091.7000,7
8172,1765.8000,0.0100,16.2108,214,3091.7000,7
8173,1710.8000,0.0100,18.2159,210,3091.7000,7
8174,1055.7000,0.0100,16.9358,136,3091.7000,7
8175,960.7000,0.0100,17.4683,91,3091.7000,7
8176,1352.0000,0.0100,18.2550,178,3091.7000,7
8177,1781.0000,0.0100,18.8029,193,3091.7000,7
8178,1534.3000,0.0100,16.6073,195,3091.7000,7
8179,1955.1000,0.0100,18.5823,342,3091.7000,7
8180,956.4000,0.0100,21.4964,89,3091.7000,7
8181,1668.4000,0.0100,17.7436,284,3091.7000,7
8182,1722.4000,0.0100,17.4316,224,3091.7000,7
8183,2164.9000,0.0100,16.7050,334,3091.7000,7
8184,308.0000,0.0100,16.7847,38,3091.7000,7
8185,1787.5000,0.0100,17.7945,233,3091.7000,7
8186,1159.9000,0.0100,16.9628,129,3091.7000,7
8187,1548.4000,0.0100,16.2511,199,3091.7000,7
8188,1568.7000,0.0100,16.3654,186,3091.7000,7
8189,1707.7000,0.0100,17.6570,206,3091.7000,7
8190,1714.6000,0.0100,18.4390,212,3091.7000,7
8191,418.9000,0.0100,17.8556,68,3091.7000,7
8192,1556.4000,0.0100,19.4517,174,3091.7000,7
8193,1750.6000,0.0100,18.5426,202,3091.7000,7
8194,237.0000,0.0100,17.9631,27,3091.7000,7
8195,1362.5000,0.0100,16.7294,178,3091.7000,7
8196,1695.4000,0.0100,17.2774,259,3091.7000,7
8197,1675.1000,0.0100,17.2411,297,3091.7000,7
8198,2047.5000,0.0100,16.7282,323,3091.7000,7
8199,1694.7000,0.0100,18.2771,266,3091.7000,7
8200,957.9000,0.0100,18.7860,89,3091.7000,7
8201,1563.7000,0.0100,19.1952,201,3091.7000,7
8202,1689.2000,0.0100,15.6265,276,3091.7000,7
8203,1711.9000,0.0100,15.8855,208,3091.7000,7
8204,1883.6000,0.0100,18.9021,337,3091.7000,7
8205,1524.4000,0.0100,16.9652,204,3091.7000,7
8206,939.3000,0.0100,16.7046,99,3091.7000,7
8207,948.3000,0.0100,19.5061,99,3091.7000,7
8208,948.3000,0.0100,18.5104,99,3091.7000,7
8209,1566.3000,0.0100,17.3364,195,3091.7000,7
8210,951.4000,0.0100,18.4341,98,3091.7000,7
8211,2081.7000,0.0100,16.1573,345,3091.7000,7
8212,945.8000,0.0100,17.7126,99,3091.7000,7
8213,1544.3000,0.0100,16.6551,200,3091.7000,7
8214,1168.0000,0.0100,18.2319,128,3091.7000,7
8215,1742.8000,0.0100,17.4473,204,3091.7000,7
8216,1562.4000,0.0100,17.1533,199,3091.7000,7
8217,1545.7000,0.0100,18.3313,196,3091.7000,7
8218,1548.9000,0.0100,16.9816,199,3091.7000,7
8219,1924.9000,0.0100,16.1704,208,3091.7000,7
8220,1550.7000,0.0100,16.1638,201,3091.7000,7
8221,1931.9000,0.0100,16.3538,208,3091.7000,7
8222,944.4000,0.0100,18.2446,89,3091.7000,7
8223,939.8000,0.0100,19.8543,95,3091.7000,7
8224,1278.1000,0.0100,16.1671,137,3091.7000,7
8225,968.6000,0.0100,16.7119,87,3091.7000,7
8226,1331.0000,0.0100,15.2491,193,3091.7000,7
